,Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Rental count,score,score_type,Temperature Category
2232,04/03/2018,0,8.5,87,0.9,0.0,0.0,Spring,No Holiday,Yes,92,3.0,0-100,cool
2233,04/03/2018,1,8.3,91,0.1,0.0,0.0,Spring,No Holiday,Yes,181,29.0,0-100,cool
2234,04/03/2018,2,8.3,95,0.3,0.0,0.0,Spring,No Holiday,Yes,88,34.0,0-100,cool
2235,04/03/2018,3,8.5,96,0.4,0.1,0.0,Spring,No Holiday,Yes,86,6.0,0-10,cool
2236,04/03/2018,4,8.8,95,0.2,0.0,0.0,Spring,No Holiday,Yes,17,10.0,0-100,cool
2237,04/03/2018,5,8.8,96,1.2,0.0,0.0,Spring,No Holiday,Yes,16,42.0,0-100,cool
2238,04/03/2018,6,8.6,96,0.7,0.2,0.0,Spring,No Holiday,Yes,23,7.0,0-10,cool
2239,04/03/2018,7,8.4,97,2.6,0.0,0.0,Spring,No Holiday,Yes,18,10.0,0-100,cool
2240,04/03/2018,8,8.3,97,0.6,0.0,0.0,Spring,No Holiday,Yes,28,8.0,0-10,cool
2241,04/03/2018,9,8.8,97,1.3,0.2,0.0,Spring,No Holiday,Yes,102,10.0,0-100,cool
2242,04/03/2018,10,9.8,90,0.8,0.0,0.0,Spring,No Holiday,Yes,89,24.0,0-100,cool
2243,04/03/2018,11,10.1,88,0.7,0.0,0.0,Spring,No Holiday,Yes,386,87.0,0-100,cool
2244,04/03/2018,12,10.7,85,0.9,0.0,0.0,Spring,No Holiday,Yes,594,9.0,0-10,cool
2245,04/03/2018,13,10.8,84,1.2,0.0,0.0,Spring,No Holiday,Yes,436,61.0,0-100,cool
2246,04/03/2018,14,11.2,83,1.1,0.0,0.0,Spring,No Holiday,Yes,405,8.0,0-10,cool
2247,04/03/2018,15,11.7,81,1.2,0.0,0.0,Spring,No Holiday,Yes,756,10.0,0-10,cool
2248,04/03/2018,16,11.7,82,1.1,0.0,0.0,Spring,No Holiday,Yes,126,3.0,0-10,cool
2249,04/03/2018,17,11.8,82,1.7,0.0,0.0,Spring,No Holiday,Yes,475,10.0,0-100,cool
2250,04/03/2018,18,11.5,81,1.5,0.0,0.0,Spring,No Holiday,Yes,430,70.0,0-100,cool
2251,04/03/2018,19,11.2,81,2.3,0.0,0.0,Spring,No Holiday,Yes,375,1.0,0-10,cool
2252,04/03/2018,20,11.3,80,1.2,0.0,0.0,Spring,No Holiday,Yes,7,69.0,0-100,cool
2253,04/03/2018,21,10.6,89,2.1,2.0,0.0,Spring,No Holiday,Yes,9,10.0,0-100,cool
2254,04/03/2018,22,9.6,92,2.5,0.0,0.0,Spring,No Holiday,Yes,4,67.0,0-100,cool
2255,04/03/2018,23,8.7,91,2.9,0.0,0.0,Spring,No Holiday,Yes,15,10.0,0-100,cool
2256,05/03/2018,0,7.6,88,2.5,9.0,0.0,Spring,No Holiday,Yes,26,4.0,0-10,cool
2257,05/03/2018,1,7.0,88,2.5,0.0,0.0,Spring,No Holiday,Yes,25,85.0,0-100,cool
2258,05/03/2018,2,6.3,89,2.2,0.0,0.0,Spring,No Holiday,Yes,10,66.0,0-100,cool
2259,05/03/2018,3,5.7,92,2.0,1.5,0.0,Spring,No Holiday,Yes,3,10.0,0-100,cool
2260,05/03/2018,4,5.1,90,2.6,0.0,0.0,Spring,No Holiday,Yes,6,2.0,0-100,cool
2261,05/03/2018,5,4.7,89,2.3,0.0,0.0,Spring,No Holiday,Yes,10,93.0,0-100,cold
2262,05/03/2018,6,4.2,87,2.0,2.0,0.0,Spring,No Holiday,Yes,5,1.0,0-10,cold
2263,05/03/2018,7,3.8,87,2.2,0.0,0.0,Spring,No Holiday,Yes,141,0.0,0-100,cold
2264,05/03/2018,8,3.6,88,2.3,0.0,0.0,Spring,No Holiday,Yes,55,10.0,0-10,cold
2265,05/03/2018,9,3.7,85,1.8,0.0,0.0,Spring,No Holiday,Yes,113,39.0,0-100,cold
2266,05/03/2018,10,4.4,80,1.8,0.0,0.0,Spring,No Holiday,Yes,371,31.0,0-100,cold
2267,05/03/2018,11,6.1,66,1.9,0.0,0.0,Spring,No Holiday,Yes,473,10.0,0-10,cool
2268,05/03/2018,12,7.6,58,2.4,0.0,0.0,Spring,No Holiday,Yes,202,10.0,0-100,cool
2269,05/03/2018,13,8.3,51,2.0,0.0,0.0,Spring,No Holiday,Yes,481,71.0,0-100,cool
2270,05/03/2018,14,10.0,44,1.9,0.0,0.0,Spring,No Holiday,Yes,346,10.0,0-100,cool
2271,05/03/2018,15,10.3,43,2.5,0.0,0.0,Spring,No Holiday,Yes,161,6.0,0-10,cool
2272,05/03/2018,16,11.0,39,1.2,0.0,0.0,Spring,No Holiday,Yes,845,39.0,0-100,cool
2273,05/03/2018,17,10.0,43,1.4,0.0,0.0,Spring,No Holiday,Yes,1380,34.0,0-100,cool
2274,05/03/2018,18,8.1,47,1.7,0.0,0.0,Spring,No Holiday,Yes,1384,19.0,0-100,cool
2275,05/03/2018,19,5.8,53,1.7,0.0,0.0,Spring,No Holiday,Yes,1036,72.0,0-100,cool
2276,05/03/2018,20,4.3,57,1.3,0.0,0.0,Spring,No Holiday,Yes,164,10.0,0-100,cold
2277,05/03/2018,21,3.1,59,1.5,0.0,0.0,Spring,No Holiday,Yes,649,10.0,0-100,cold
2278,05/03/2018,22,2.3,63,1.0,0.0,0.0,Spring,No Holiday,Yes,604,66.0,0-100,cold
2279,05/03/2018,23,1.9,60,1.3,0.0,0.0,Spring,No Holiday,Yes,275,4.0,0-10,cold
2280,06/03/2018,0,1.3,69,0.8,0.0,0.0,Spring,No Holiday,Yes,187,72.0,0-100,cold
2281,06/03/2018,1,0.8,67,0.8,0.0,0.0,Spring,No Holiday,Yes,233,8.0,0-10,cold
2282,06/03/2018,2,0.3,71,0.9,0.0,0.0,Spring,No Holiday,Yes,110,73.0,0-100,cold
2283,06/03/2018,3,0.1,71,0.4,0.0,0.0,Spring,No Holiday,Yes,56,10.0,0-100,cold
2284,06/03/2018,4,-0.5,75,0.6,0.0,0.0,Spring,No Holiday,Yes,110,94.0,0-100,cold
2285,06/03/2018,5,-0.9,78,0.6,0.0,0.0,Spring,No Holiday,Yes,32,43.0,0-100,cold
2286,06/03/2018,6,-1.0,77,0.4,0.0,0.0,Spring,No Holiday,Yes,291,10.0,0-100,cold
2287,06/03/2018,7,-1.0,78,0.6,0.0,0.0,Spring,No Holiday,Yes,1078,5.0,0-10,cold
2288,06/03/2018,8,-0.7,76,1.0,0.0,0.0,Spring,No Holiday,Yes,1256,95.0,0-100,cold
2289,06/03/2018,9,1.2,62,0.8,0.0,0.0,Spring,No Holiday,Yes,469,8.0,0-10,cold
2290,06/03/2018,10,3.7,51,1.3,0.0,0.0,Spring,No Holiday,Yes,358,62.0,0-100,cold
2291,06/03/2018,11,6.3,41,1.3,0.0,0.0,Spring,No Holiday,Yes,728,53.0,0-100,cool
2292,06/03/2018,12,8.5,34,1.9,0.0,0.0,Spring,No Holiday,Yes,507,7.0,0-10,cool
2293,06/03/2018,13,9.3,27,2.2,0.0,0.0,Spring,No Holiday,Yes,853,26.0,0-100,cool
2294,06/03/2018,14,9.2,27,2.9,0.0,0.0,Spring,No Holiday,Yes,822,88.0,0-100,cool
2295,06/03/2018,15,10.1,24,1.8,0.0,0.0,Spring,No Holiday,Yes,1052,4.0,0-10,cool
2296,06/03/2018,16,10.6,26,1.9,0.0,0.0,Spring,No Holiday,Yes,824,10.0,0-100,cool
2297,06/03/2018,17,10.2,27,2.8,0.0,0.0,Spring,No Holiday,Yes,1047,42.0,0-100,cool
2298,06/03/2018,18,8.7,28,3.2,0.0,0.0,Spring,No Holiday,Yes,1574,6.0,0-10,cool
2299,06/03/2018,19,7.1,30,2.7,0.0,0.0,Spring,No Holiday,Yes,538,8.0,0-10,cool
2300,06/03/2018,20,6.1,31,2.8,0.0,0.0,Spring,No Holiday,Yes,458,8.0,0-10,cool
2301,06/03/2018,21,5.5,33,3.2,0.0,0.0,Spring,No Holiday,Yes,1055,55.0,0-100,cool
2302,06/03/2018,22,4.5,40,1.3,0.0,0.0,Spring,No Holiday,Yes,480,8.0,0-10,cold
2303,06/03/2018,23,3.5,44,0.9,0.0,0.0,Spring,No Holiday,Yes,201,60.0,0-100,cold
2304,07/03/2018,0,2.8,45,1.7,0.0,0.0,Spring,No Holiday,Yes,253,2.0,0-10,cold
2305,07/03/2018,1,2.8,46,2.0,0.0,0.0,Spring,No Holiday,Yes,212,9.0,0-10,cold
2306,07/03/2018,2,2.6,50,1.3,0.0,0.0,Spring,No Holiday,Yes,168,48.0,0-100,cold
2307,07/03/2018,3,2.7,55,1.5,0.0,0.0,Spring,No Holiday,Yes,29,10.0,0-100,cold
2308,07/03/2018,4,2.6,61,1.7,0.0,0.0,Spring,No Holiday,Yes,68,7.0,0-10,cold
2309,07/03/2018,5,2.5,63,1.3,0.0,0.0,Spring,No Holiday,Yes,70,80.0,0-100,cold
2310,07/03/2018,6,2.4,65,1.8,0.0,0.0,Spring,No Holiday,Yes,52,31.0,0-100,cold
2311,07/03/2018,7,2.2,65,1.9,0.0,0.0,Spring,No Holiday,Yes,331,95.0,0-100,cold
2312,07/03/2018,8,2.6,63,1.6,0.0,0.0,Spring,No Holiday,Yes,1563,10.0,0-10,cold
2313,07/03/2018,9,3.8,58,2.0,0.0,0.0,Spring,No Holiday,Yes,1039,6.0,0-10,cold
2314,07/03/2018,10,5.2,52,1.5,0.0,0.0,Spring,No Holiday,Yes,649,10.0,0-10,cool
2315,07/03/2018,11,8.0,43,1.7,0.0,0.0,Spring,No Holiday,Yes,479,3.0,0-10,cool
2316,07/03/2018,12,9.6,39,1.8,0.0,0.0,Spring,No Holiday,Yes,148,3.0,0-10,cool
2317,07/03/2018,13,9.9,39,1.9,0.0,0.0,Spring,No Holiday,Yes,311,73.0,0-100,cool
2318,07/03/2018,14,9.8,38,0.9,0.0,0.0,Spring,No Holiday,Yes,274,10.0,0-100,cool
2319,07/03/2018,15,,34,2.3,0.0,0.0,Spring,No Holiday,Yes,562,7.0,0-10,
2320,07/03/2018,16,10.4,36,3.2,0.0,0.0,Spring,No Holiday,Yes,754,96.0,0-100,cool
2321,07/03/2018,17,10.4,37,1.0,0.0,0.0,Spring,No Holiday,Yes,573,10.0,0-100,cool
2322,07/03/2018,18,9.6,42,2.0,0.0,0.0,Spring,No Holiday,Yes,1587,40.0,0-100,cool
2323,07/03/2018,19,8.9,44,2.3,0.0,0.0,Spring,No Holiday,Yes,501,71.0,0-100,cool
2324,07/03/2018,20,8.5,46,1.0,0.0,0.0,Spring,No Holiday,Yes,616,81.0,0-100,cool
2325,07/03/2018,21,7.9,56,1.4,0.0,0.0,Spring,No Holiday,Yes,269,7.0,0-10,cool
2326,07/03/2018,22,7.2,60,1.4,0.0,0.0,Spring,No Holiday,Yes,136,10.0,0-100,cool
2327,07/03/2018,23,6.0,79,2.0,0.0,0.0,Spring,No Holiday,Yes,54,10.0,0-100,cool
2328,08/03/2018,0,5.2,83,1.5,0.5,0.0,Spring,No Holiday,Yes,64,10.0,0-100,cool
2329,08/03/2018,1,4.7,86,0.7,0.0,0.0,Spring,No Holiday,Yes,18,7.0,0-10,cold
2330,08/03/2018,2,4.2,88,0.9,0.0,0.0,Spring,No Holiday,Yes,9,10.0,0-100,cold
2331,08/03/2018,3,3.8,90,0.8,2.0,0.0,Spring,No Holiday,Yes,4,5.0,0-10,cold
2332,08/03/2018,4,3.3,90,1.3,0.0,0.0,Spring,No Holiday,Yes,1,39.0,0-100,cold
2333,08/03/2018,5,3.1,90,1.2,0.0,0.0,Spring,No Holiday,Yes,23,64.0,0-100,cold
2334,08/03/2018,6,3.1,89,0.2,1.5,0.0,Spring,No Holiday,Yes,30,65.0,0-100,cold
2335,08/03/2018,7,3.0,90,0.7,0.0,0.0,Spring,No Holiday,Yes,47,7.0,0-10,cold
2336,08/03/2018,8,3.0,94,0.3,0.0,0.0,Spring,No Holiday,Yes,53,10.0,0-100,cold
2337,08/03/2018,9,3.4,90,1.5,0.5,0.0,Spring,No Holiday,Yes,97,1.0,0-10,cold
2338,08/03/2018,10,3.6,88,2.6,0.0,0.0,Spring,No Holiday,Yes,207,10.0,0-100,cold
2339,08/03/2018,11,4.5,82,2.0,0.0,0.0,Spring,No Holiday,Yes,338,0.0,0-10,cold
2340,08/03/2018,12,5.6,72,3.0,0.0,0.0,Spring,No Holiday,Yes,494,10.0,0-100,cool
2341,08/03/2018,13,6.7,65,3.2,0.0,0.0,Spring,No Holiday,Yes,473,10.0,0-100,cool
2342,08/03/2018,14,7.7,62,2.4,0.0,0.0,Spring,No Holiday,Yes,109,56.0,0-100,cool
2343,08/03/2018,15,9.2,53,3.3,0.0,0.0,Spring,No Holiday,Yes,354,10.0,0-100,cool
2344,08/03/2018,16,9.5,56,3.1,0.0,0.0,Spring,No Holiday,Yes,495,7.0,0-10,cool
2345,08/03/2018,17,7.5,64,4.3,0.0,0.0,Spring,No Holiday,Yes,688,10.0,0-100,cool
2346,08/03/2018,18,5.9,68,3.4,0.0,0.0,Spring,No Holiday,Yes,410,6.0,0-10,cool
2347,08/03/2018,19,4.5,72,2.7,0.0,0.0,Spring,No Holiday,Yes,912,93.0,0-100,cold
2348,08/03/2018,20,3.3,74,2.6,0.0,0.0,Spring,No Holiday,Yes,909,10.0,0-10,cold
2349,08/03/2018,21,3.1,74,3.2,0.0,0.0,Spring,No Holiday,Yes,519,7.0,0-10,cold
2350,08/03/2018,22,2.8,74,2.1,0.0,0.0,Spring,No Holiday,Yes,292,85.0,0-100,cold
2351,08/03/2018,23,2.8,73,1.8,0.0,0.0,Spring,No Holiday,Yes,410,6.0,0-10,cold
2352,09/03/2018,0,3.0,72,2.3,0.0,0.0,Spring,No Holiday,Yes,280,9.0,0-10,cold
2353,09/03/2018,1,2.8,73,2.6,0.0,0.0,Spring,No Holiday,Yes,140,33.0,0-100,cold
2354,09/03/2018,2,2.8,74,1.2,0.0,0.0,Spring,No Holiday,Yes,195,99.0,0-100,cold
2355,09/03/2018,3,2.7,75,0.7,0.0,0.0,Spring,No Holiday,Yes,137,65.0,0-100,cold
2356,09/03/2018,4,2.5,76,1.0,0.0,0.0,Spring,No Holiday,Yes,58,61.0,0-100,cold
2357,09/03/2018,5,2.5,76,0.7,0.0,0.0,Spring,No Holiday,Yes,85,10.0,0-100,cold
2358,09/03/2018,6,2.5,71,1.1,0.0,0.0,Spring,No Holiday,Yes,292,4.0,0-10,cold
2359,09/03/2018,7,1.6,76,0.7,0.0,0.0,Spring,No Holiday,Yes,347,94.0,0-100,cold
2360,09/03/2018,8,1.8,67,0.7,0.0,0.0,Spring,No Holiday,Yes,758,5.0,0-10,cold
2361,09/03/2018,9,3.5,60,1.3,0.0,0.0,Spring,No Holiday,Yes,405,10.0,0-100,cold
2362,09/03/2018,10,4.8,54,1.3,0.0,0.0,Spring,No Holiday,Yes,496,10.0,0-100,cold
2363,09/03/2018,11,5.9,51,0.7,0.0,0.0,Spring,No Holiday,Yes,675,8.0,0-10,cool
2364,09/03/2018,12,6.8,51,1.0,0.0,0.0,Spring,No Holiday,Yes,374,24.0,0-100,cool
2365,09/03/2018,13,7.5,44,2.0,0.0,0.0,Spring,No Holiday,Yes,722,96.0,0-100,cool
2366,09/03/2018,14,8.0,42,1.5,0.0,0.0,Spring,No Holiday,Yes,837,10.0,0-100,cool
2367,09/03/2018,15,7.7,51,2.9,0.0,0.0,Spring,No Holiday,Yes,313,7.0,0-100,cool
2368,09/03/2018,16,9.6,38,1.7,0.0,0.0,Spring,No Holiday,Yes,900,12.0,0-100,cool
2369,09/03/2018,17,8.9,46,1.8,0.0,0.0,Spring,No Holiday,Yes,626,8.0,0-10,cool
2370,09/03/2018,18,7.0,55,2.0,0.0,0.0,Spring,No Holiday,Yes,1192,10.0,0-100,cool
2371,09/03/2018,19,5.4,60,3.9,0.0,0.0,Spring,No Holiday,Yes,845,10.0,0-100,cool
2372,09/03/2018,20,4.3,67,1.1,0.0,0.0,Spring,No Holiday,Yes,472,8.0,0-10,cold
2373,09/03/2018,21,3.5,69,1.4,0.0,0.0,Spring,No Holiday,Yes,511,95.0,0-100,cold
2374,09/03/2018,22,2.9,69,1.2,0.0,0.0,Spring,No Holiday,Yes,665,62.0,0-100,cold
2375,09/03/2018,23,2.5,72,1.5,0.0,0.0,Spring,No Holiday,Yes,355,3.0,0-10,cold
2376,10/03/2018,0,,74,1.4,0.0,0.0,Spring,No Holiday,Yes,279,6.0,0-10,
2377,10/03/2018,1,2.0,75,1.0,0.0,0.0,Spring,No Holiday,Yes,531,5.0,0-10,cold
2378,10/03/2018,2,1.6,79,0.9,0.0,0.0,Spring,No Holiday,Yes,236,5.0,0-10,cold
2379,10/03/2018,3,1.3,80,0.6,0.0,0.0,Spring,No Holiday,Yes,16,56.0,0-100,cold
2380,10/03/2018,4,0.9,81,0.6,0.0,0.0,Spring,No Holiday,Yes,169,10.0,0-100,cold
2381,10/03/2018,5,0.8,80,0.3,0.0,0.0,Spring,No Holiday,Yes,113,0.0,0-100,cold
2382,10/03/2018,6,1.1,78,1.1,0.0,0.0,Spring,No Holiday,Yes,54,48.0,0-100,cold
2383,10/03/2018,7,,78,1.1,0.0,0.0,Spring,No Holiday,Yes,323,85.0,0-100,
2384,10/03/2018,8,1.5,73,1.2,0.0,0.0,Spring,No Holiday,Yes,286,89.0,0-100,cold
2385,10/03/2018,9,2.7,71,1.3,0.0,0.0,Spring,No Holiday,Yes,247,10.0,0-10,cold
2386,10/03/2018,10,3.5,65,2.4,0.0,0.0,Spring,No Holiday,Yes,40,70.0,0-100,cold
2387,10/03/2018,11,5.7,58,2.3,0.0,0.0,Spring,No Holiday,Yes,644,48.0,0-100,cool
2388,10/03/2018,12,7.1,50,2.2,0.0,0.0,Spring,No Holiday,Yes,841,5.0,0-10,cool
2389,10/03/2018,13,8.2,42,3.1,0.0,0.0,Spring,No Holiday,Yes,1122,1.0,0-10,cool
2390,10/03/2018,14,9.2,38,2.6,0.0,0.0,Spring,No Holiday,Yes,1379,87.0,0-100,cool
2391,10/03/2018,15,8.1,36,4.7,0.0,0.0,Spring,No Holiday,Yes,1009,14.0,0-100,cool
2392,10/03/2018,16,8.3,37,3.8,0.0,0.0,Spring,No Holiday,Yes,991,9.0,0-10,cool
2393,10/03/2018,17,7.7,46,2.8,0.0,0.0,Spring,No Holiday,Yes,468,58.0,0-100,cool
2394,10/03/2018,18,6.2,61,3.2,0.0,0.0,Spring,No Holiday,Yes,1007,37.0,0-100,cool
2395,10/03/2018,19,5.3,67,2.6,0.0,0.0,Spring,No Holiday,Yes,215,10.0,0-10,cool
2396,10/03/2018,20,5.2,69,1.8,0.0,0.0,Spring,No Holiday,Yes,748,91.0,0-100,cool
2397,10/03/2018,21,5.0,73,2.2,0.0,0.0,Spring,No Holiday,Yes,299,10.0,0-10,cool
2398,10/03/2018,22,,75,2.2,0.0,0.0,Spring,No Holiday,Yes,248,78.0,0-100,
2399,10/03/2018,23,5.1,75,1.4,0.0,0.0,Spring,No Holiday,Yes,377,22.0,0-100,cool
2400,11/03/2018,0,5.1,77,1.9,0.0,0.0,Spring,No Holiday,Yes,655,0.0,0-100,cool
2401,11/03/2018,1,4.8,80,1.3,0.0,0.0,Spring,No Holiday,Yes,301,1.0,0-10,cold
2402,11/03/2018,2,4.7,78,1.5,0.0,0.0,Spring,No Holiday,Yes,239,10.0,0-100,cold
2403,11/03/2018,3,4.4,80,1.6,0.0,0.0,Spring,No Holiday,Yes,136,86.0,0-100,cold
2404,11/03/2018,4,4.2,81,1.3,0.0,0.0,Spring,No Holiday,Yes,70,10.0,0-100,cold
2405,11/03/2018,5,3.9,85,1.6,0.0,0.0,Spring,No Holiday,Yes,30,5.0,0-10,cold
2406,11/03/2018,6,3.4,85,1.5,0.0,0.0,Spring,No Holiday,Yes,66,5.0,0-10,cold
2407,11/03/2018,7,2.9,84,1.9,0.0,0.0,Spring,No Holiday,Yes,75,10.0,0-100,cold
2408,11/03/2018,8,2.8,82,1.2,0.0,0.0,Spring,No Holiday,Yes,267,10.0,0-100,cold
2409,11/03/2018,9,3.9,77,2.0,0.0,0.0,Spring,No Holiday,Yes,421,10.0,0-10,cold
2410,11/03/2018,10,5.9,69,2.6,0.0,0.0,Spring,No Holiday,Yes,197,5.0,0-10,cool
2411,11/03/2018,11,7.6,54,1.6,0.0,0.0,Spring,No Holiday,Yes,531,45.0,0-100,cool
2412,11/03/2018,12,9.2,40,2.6,0.0,0.0,Spring,No Holiday,Yes,840,10.0,0-100,cool
2413,11/03/2018,13,10.3,31,2.1,0.0,0.0,Spring,No Holiday,Yes,677,18.0,0-100,cool
2414,11/03/2018,14,11.6,20,2.7,0.0,0.0,Spring,No Holiday,Yes,801,61.0,0-100,cool
2415,11/03/2018,15,11.9,26,2.8,0.0,0.0,Spring,No Holiday,Yes,2291,48.0,0-100,cool
2416,11/03/2018,16,11.9,25,2.7,0.0,0.0,Spring,No Holiday,Yes,1089,8.0,0-10,cool
2417,11/03/2018,17,11.1,25,2.0,0.0,0.0,Spring,No Holiday,Yes,1220,10.0,0-10,cool
2418,11/03/2018,18,9.4,22,2.9,0.0,0.0,Spring,No Holiday,Yes,548,7.0,0-10,cool
2419,11/03/2018,19,7.8,28,1.9,0.0,0.0,Spring,No Holiday,Yes,379,78.0,0-100,cool
2420,11/03/2018,20,6.7,32,1.9,0.0,0.0,Spring,No Holiday,Yes,761,63.0,0-100,cool
2421,11/03/2018,21,5.7,34,1.0,0.0,0.0,Spring,No Holiday,Yes,582,54.0,0-100,cool
2422,11/03/2018,22,5.3,31,2.3,0.0,0.0,Spring,No Holiday,Yes,806,93.0,0-100,cool
2423,11/03/2018,23,4.2,34,1.7,0.0,0.0,Spring,No Holiday,Yes,274,10.0,0-100,cold
2424,12/03/2018,0,3.5,46,1.1,0.0,0.0,Spring,No Holiday,Yes,190,10.0,0-100,cold
2425,12/03/2018,1,2.9,51,0.8,0.0,0.0,Spring,No Holiday,Yes,140,10.0,0-100,cold
2426,12/03/2018,2,2.7,46,0.4,0.0,0.0,Spring,No Holiday,Yes,109,9.0,0-100,cold
2427,12/03/2018,3,2.3,48,0.8,0.0,0.0,Spring,No Holiday,Yes,68,10.0,0-100,cold
2428,12/03/2018,4,2.8,52,0.6,0.0,0.0,Spring,No Holiday,Yes,20,5.0,0-10,cold
2429,12/03/2018,5,3.3,53,0.4,0.0,0.0,Spring,No Holiday,Yes,111,4.0,0-10,cold
2430,12/03/2018,6,2.8,57,0.7,0.0,0.0,Spring,No Holiday,Yes,300,70.0,0-100,cold
2431,12/03/2018,7,3.0,53,0.5,0.0,0.0,Spring,No Holiday,Yes,834,3.0,0-10,cold
2432,12/03/2018,8,3.8,47,0.8,0.0,0.0,Spring,No Holiday,Yes,1487,88.0,0-100,cold
2433,12/03/2018,9,4.8,43,1.0,0.0,0.0,Spring,No Holiday,Yes,698,36.0,0-100,cold
2434,12/03/2018,10,6.6,40,1.0,0.0,0.0,Spring,No Holiday,Yes,444,68.0,0-100,cool
2435,12/03/2018,11,9.2,33,1.1,0.0,0.0,Spring,No Holiday,Yes,533,12.0,0-100,cool
2436,12/03/2018,12,11.7,32,1.6,0.0,0.0,Spring,No Holiday,Yes,537,40.0,0-100,cool
2437,12/03/2018,13,13.6,34,1.8,0.0,0.0,Spring,No Holiday,Yes,340,60.0,0-100,cool
2438,12/03/2018,14,14.9,34,2.8,0.0,0.0,Spring,No Holiday,Yes,294,10.0,0-100,cool
2439,12/03/2018,15,15.3,32,2.9,0.0,0.0,Spring,No Holiday,Yes,321,52.0,0-100,warm
2440,12/03/2018,16,14.5,34,3.1,0.0,0.0,Spring,No Holiday,Yes,1107,31.0,0-100,cool
2441,12/03/2018,17,13.7,38,2.6,0.0,0.0,Spring,No Holiday,Yes,358,7.0,0-10,cool
2442,12/03/2018,18,12.2,43,2.8,0.0,0.0,Spring,No Holiday,Yes,1694,63.0,0-100,cool
2443,12/03/2018,19,10.6,47,2.0,0.0,0.0,Spring,No Holiday,Yes,1020,42.0,0-100,cool
2444,12/03/2018,20,9.4,50,2.1,0.0,0.0,Spring,No Holiday,Yes,591,6.0,0-10,cool
2445,12/03/2018,21,8.7,49,1.7,0.0,0.0,Spring,No Holiday,Yes,285,7.0,0-10,cool
2446,12/03/2018,22,7.8,49,0.1,0.0,0.0,Spring,No Holiday,Yes,768,10.0,0-100,cool
2447,12/03/2018,23,6.8,56,0.9,0.0,0.0,Spring,No Holiday,Yes,297,75.0,0-100,cool
2448,13/03/2018,0,6.4,62,0.7,0.0,0.0,Spring,No Holiday,Yes,367,5.0,0-10,cool
2449,13/03/2018,1,,65,1.0,0.0,0.0,Spring,No Holiday,Yes,259,10.0,0-100,
2450,13/03/2018,2,5.4,66,0.6,0.0,0.0,Spring,No Holiday,Yes,145,37.0,0-100,cool
2451,13/03/2018,3,5.5,62,0.6,0.0,0.0,Spring,No Holiday,Yes,144,92.0,0-100,cool
2452,13/03/2018,4,6.2,59,0.8,0.0,0.0,Spring,No Holiday,Yes,39,10.0,0-100,cool
2453,13/03/2018,5,6.8,56,0.9,0.0,0.0,Spring,No Holiday,Yes,110,72.0,0-100,cool
2454,13/03/2018,6,7.0,58,0.7,0.0,0.0,Spring,No Holiday,Yes,287,77.0,0-100,cool
2455,13/03/2018,7,7.2,56,0.5,0.0,0.0,Spring,No Holiday,Yes,736,89.0,0-100,cool
2456,13/03/2018,8,8.0,48,0.4,0.0,0.0,Spring,No Holiday,Yes,438,88.0,0-100,cool
2457,13/03/2018,9,9.4,44,0.3,0.0,0.0,Spring,No Holiday,Yes,692,5.0,0-10,cool
2458,13/03/2018,10,10.9,40,0.5,0.0,0.0,Spring,No Holiday,Yes,682,33.0,0-100,cool
2459,13/03/2018,11,12.6,49,1.4,0.0,0.0,Spring,No Holiday,Yes,658,10.0,0-100,cool
2460,13/03/2018,12,15.5,47,3.3,0.0,0.0,Spring,No Holiday,Yes,580,6.0,0-10,warm
2461,13/03/2018,13,17.1,42,3.2,0.0,0.0,Spring,No Holiday,Yes,470,60.0,0-100,warm
2462,13/03/2018,14,18.3,43,2.2,0.0,0.0,Spring,No Holiday,Yes,741,81.0,0-100,warm
2463,13/03/2018,15,18.6,47,3.3,0.0,0.0,Spring,No Holiday,Yes,950,10.0,0-10,warm
2464,13/03/2018,16,17.6,53,3.7,0.0,0.0,Spring,No Holiday,Yes,797,10.0,0-100,warm
2465,13/03/2018,17,16.9,62,3.1,0.0,0.0,Spring,No Holiday,Yes,1099,4.0,0-100,warm
2466,13/03/2018,18,15.7,68,3.3,0.0,0.0,Spring,No Holiday,Yes,3012,10.0,0-100,warm
2467,13/03/2018,19,14.1,77,2.0,0.0,0.0,Spring,No Holiday,Yes,1751,9.0,0-10,cool
2468,13/03/2018,20,13.9,77,1.5,0.0,0.0,Spring,No Holiday,Yes,1376,89.0,0-100,cool
2469,13/03/2018,21,13.7,79,2.0,0.0,0.0,Spring,No Holiday,Yes,408,10.0,0-100,cool
2470,13/03/2018,22,13.5,81,2.8,0.0,0.0,Spring,No Holiday,Yes,1560,39.0,0-100,cool
2471,13/03/2018,23,13.4,81,2.6,0.0,0.0,Spring,No Holiday,Yes,173,61.0,0-100,cool
2472,14/03/2018,0,13.6,79,2.2,0.0,0.0,Spring,No Holiday,Yes,186,50.0,0-100,cool
2473,14/03/2018,1,13.7,73,2.2,0.0,0.0,Spring,No Holiday,Yes,268,81.0,0-100,cool
2474,14/03/2018,2,13.8,70,1.3,0.0,0.0,Spring,No Holiday,Yes,116,7.0,0-10,cool
2475,14/03/2018,3,14.0,67,2.3,0.0,0.0,Spring,No Holiday,Yes,124,26.0,0-100,cool
